2024-01-30 14:12:44,267 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:12:46,334 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:13:20,044 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:13:35,475 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:13:36,967 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:13:38,458 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:13:40,799 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-01-30 14:13:41,190 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:15:10,724 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2024-01-30 14:15:10,724 INFO  SwAddin.cs: 299 - Save is required
2024-01-30 14:15:10,724 INFO  SwAddin.cs: 313 - Saving assembly
2024-01-30 14:15:10,724 INFO  SwAddin.cs: 316 - Opening property manager
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in Assem1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem_1-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1136 - Found 322 in Assem_1-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem_1-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem_wheels-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem_wheels-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem_wheels-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar-1
2024-01-30 14:15:10,724 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Lidar-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem_wheels-2
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem_wheels-2
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem_wheels-2
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_1-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 322 in Assem_1-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem_1-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_wheels-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem_wheels-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem_wheels-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Lidar-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar-1
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_wheels-2
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem_wheels-2
2024-01-30 14:15:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem_wheels-2
2024-01-30 14:15:10,989 INFO  SwAddin.cs: 339 - Loading config tree
2024-01-30 14:15:10,990 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-01-30 14:15:10,991 INFO  SwAddin.cs: 344 - Showing property manager
2024-01-30 14:16:33,655 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:16:34,038 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:16:34,437 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:16:37,276 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:06,066 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:10,253 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:13,065 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:28,810 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:32,121 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:33,549 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:49,833 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:51,373 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:17:54,203 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-30 14:18:00,086 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-01-30 14:18:02,059 INFO  ExportHelperExtension.cs: 347 - Creating joint Wheel_R_Link
2024-01-30 14:18:02,059 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1209
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1232
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1211
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1234
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1213
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1210
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1207
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 1203
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 588
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 588 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 584
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 584 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 557
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 557 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 519
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 519 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 512
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 512 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 451 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 579
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 579 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 547
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 547 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 452
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 452 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 389
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1409 - Component 389 is already fixed
2024-01-30 14:18:02,068 INFO  ExportHelperExtension.cs: 1402 - Fixing 387
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 387 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 220
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 220 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 380
